Season,TeamID,adj_o,adj_d,luck,rank,adj_em
2016,1220,110.3,101.8,0.040999999999999995,81,0.7154
2016,1280,107.7,99.4,-0.11900000000000001,82,0.7152
2016,1301,112.7,104.2,-0.036000000000000004,83,0.7103
2016,1116,108.2,100.2,-0.08,84,0.7078
2016,1103,109.3,101.2,0.032,85,0.7076
2016,1396,105.1,97.5,0.113,86,0.703
2016,1261,110.2,102.2,0.022000000000000002,87,0.703
2016,1456,112.2,104.1,-0.015,88,0.7028
2016,1241,106.3,98.6,-0.043,89,0.7019
2016,1241,106.3,98.6,-0.043,89,0.7019
2016,1241,106.3,98.6,-0.043,89,0.7019
2016,1241,106.3,98.6,-0.043,89,0.7019
2016,1348,106.4,98.8,-0.115,90,0.7017
2016,1348,106.4,98.8,-0.115,90,0.7017
2016,1348,106.4,98.8,-0.115,90,0.7017
2016,1348,106.4,98.8,-0.115,90,0.7017
2016,1392,105.8,98.4,0.032,91,0.6979
2016,1392,105.8,98.4,0.032,91,0.6979
2016,1392,105.8,98.4,0.032,91,0.6979
2016,1392,105.8,98.4,0.032,91,0.6979
2016,1364,106.4,98.9,-0.015,92,0.6976
2016,1364,106.4,98.9,-0.015,92,0.6976
2016,1364,106.4,98.9,-0.015,92,0.6976
2016,1364,106.4,98.9,-0.015,92,0.6976
2016,1364,106.4,98.9,-0.015,92,0.6976
2016,1364,106.4,98.9,-0.015,92,0.6976
2016,1364,106.4,98.9,-0.015,92,0.6976
2016,1364,106.4,98.9,-0.015,92,0.6976
2016,1364,106.4,98.9,-0.015,92,0.6976
2016,1414,105.2,97.9,0.09300000000000001,93,0.6974
2016,1414,105.2,97.9,0.09300000000000001,93,0.6974
2016,1414,105.2,97.9,0.09300000000000001,93,0.6974
2016,1414,105.2,97.9,0.09300000000000001,93,0.6974
2016,1104,104.7,97.3,0.094,94,0.6974
2016,1167,102.3,95.4,-0.001,95,0.6902
2016,1167,102.3,95.4,-0.001,95,0.6902
2016,1167,102.3,95.4,-0.001,95,0.6902
2016,1167,102.3,95.4,-0.001,95,0.6902
2016,1304,108.5,101.4,-0.096,96,0.6861
2016,1113,107.8,100.8,-0.015,97,0.686
2016,1324,115.0,107.6,-0.044000000000000004,98,0.6822
2016,1329,104.4,97.9,-0.10300000000000001,99,0.6785
2016,1253,106.1,99.5,0.076,100,0.6765
2016,1129,106.8,100.4,-0.05,101,0.6713
2016,1426,105.5,99.2,-0.023,102,0.6702
2016,1426,105.5,99.2,-0.023,102,0.6702
2016,1426,105.5,99.2,-0.023,102,0.6702
2016,1426,105.5,99.2,-0.023,102,0.6702
2016,1390,106.1,99.9,0.04,103,0.6669
2016,1266,106.4,100.4,0.055999999999999994,104,0.6606
2016,1201,106.2,100.3,0.08800000000000001,105,0.6595
2016,1350,111.6,105.5,-0.07400000000000001,106,0.6566
2016,1151,105.1,99.4,0.11900000000000001,107,0.6557
2016,1308,101.1,96.0,0.002,108,0.6453
2016,1172,113.4,107.7,0.08900000000000001,109,0.6432
2016,1397,108.7,103.5,-0.052000000000000005,110,0.6372
2016,1330,105.0,100.2,-0.047,111,0.63
2016,1330,105.0,100.2,-0.047,111,0.63
2016,1330,105.0,100.2,-0.047,111,0.63
2016,1330,105.0,100.2,-0.047,111,0.63
2016,1373,108.0,103.2,-0.015,112,0.6294
2016,1162,111.1,106.4,-0.015,113,0.6213
2016,1418,108.9,104.4,-0.086,114,0.6211
2016,1412,107.3,102.8,0.079,115,0.62
2016,1421,102.5,98.2,-0.045,116,0.6194
2016,1421,102.5,98.2,-0.045,116,0.6194
2016,1421,102.5,98.2,-0.045,116,0.6194
2016,1421,102.5,98.2,-0.045,116,0.6194
2016,1453,107.7,103.2,0.046,117,0.619
2016,1453,107.7,103.2,0.046,117,0.619
2016,1453,107.7,103.2,0.046,117,0.619
2016,1453,107.7,103.2,0.046,117,0.619
2016,1454,110.9,106.6,-0.076,118,0.613
2016,1107,105.7,101.7,-0.016,119,0.6091
2016,1229,102.5,98.7,0.011000000000000001,120,0.6084
2016,1158,96.8,93.2,-0.057999999999999996,121,0.6081
2016,1158,96.8,93.2,-0.057999999999999996,121,0.6081
2016,1158,96.8,93.2,-0.057999999999999996,121,0.6081
2016,1158,96.8,93.2,-0.057999999999999996,121,0.6081
2016,1419,106.8,103.1,0.045,122,0.5998
2016,1213,103.6,100.2,0.113,123,0.5951
2016,1213,103.6,100.2,0.113,123,0.5951
2016,1213,103.6,100.2,0.113,123,0.5951
2016,1213,103.6,100.2,0.113,123,0.5951
2016,1292,102.2,99.0,0.057999999999999996,124,0.5926
2016,1292,102.2,99.0,0.057999999999999996,124,0.5926
2016,1292,102.2,99.0,0.057999999999999996,124,0.5926
2016,1292,102.2,99.0,0.057999999999999996,124,0.5926
2016,1236,111.5,108.1,0.132,125,0.5893
2016,1228,104.9,101.8,0.019,126,0.5856
2016,1318,105.8,102.8,0.017,127,0.5823
2016,1405,106.3,103.4,-0.12,128,0.5801
2016,1325,111.0,108.0,0.049,129,0.5766
2016,1307,106.6,103.9,-0.034,130,0.5736
2016,1307,106.6,103.9,-0.034,130,0.5736
2016,1307,106.6,103.9,-0.034,130,0.5736
2016,1307,106.6,103.9,-0.034,130,0.5736
2016,1138,105.1,102.5,0.055,131,0.5727
2016,1451,102.6,100.0,-0.003,132,0.5717
2016,1448,104.5,102.0,0.026000000000000002,133,0.5697
2016,1448,104.5,102.0,0.026000000000000002,133,0.5697
2016,1448,104.5,102.0,0.026000000000000002,133,0.5697
2016,1448,104.5,102.0,0.026000000000000002,133,0.5697
2016,1424,101.3,99.2,-0.044000000000000004,134,0.5624
2016,1337,104.9,102.6,0.04,135,0.5618
2016,1395,99.8,97.7,-0.031,136,0.561
2016,1460,100.1,98.2,0.057,137,0.557
2016,1336,102.3,100.3,0.11199999999999999,138,0.5546
2016,1406,105.0,103.1,0.046,139,0.5522
2016,1287,104.0,102.1,-0.02,140,0.5521
2016,1429,110.5,108.5,-0.032,141,0.5512
2016,1125,111.5,109.5,-0.003,142,0.5495
2016,1295,100.5,98.8,0.004,143,0.5486
2016,1190,107.4,105.7,0.11699999999999999,144,0.5472
2016,1303,108.1,106.6,-0.046,145,0.5421
2016,1303,108.1,106.6,-0.046,145,0.5421
2016,1303,108.1,106.6,-0.046,145,0.5421
2016,1303,108.1,106.6,-0.046,145,0.5421
2016,1305,97.1,95.7,0.061,146,0.5404
2016,1285,105.5,104.1,0.021,147,0.5399
2016,1436,107.1,105.8,0.024,148,0.5369
2016,1457,107.4,106.1,0.034,149,0.5366
2016,1356,105.7,104.5,0.083,150,0.5334
2016,1356,105.7,104.5,0.083,150,0.5334
2016,1356,105.7,104.5,0.083,150,0.5334
2016,1356,105.7,104.5,0.083,150,0.5334
2016,1219,109.2,107.9,-0.033,151,0.5326
2016,1219,109.2,107.9,-0.033,151,0.5326
2016,1219,109.2,107.9,-0.033,151,0.5326
2016,1219,109.2,107.9,-0.033,151,0.5326
2016,1185,105.8,104.7,0.013000000000000001,152,0.5312
2016,1185,105.8,104.7,0.013000000000000001,152,0.5312
2016,1185,105.8,104.7,0.013000000000000001,152,0.5312
2016,1185,105.8,104.7,0.013000000000000001,152,0.5312
2016,1267,110.6,109.5,-0.018000000000000002,153,0.5286
2016,1141,109.8,108.8,-0.049,154,0.5266
2016,1141,109.8,108.8,-0.049,154,0.5266
2016,1141,109.8,108.8,-0.049,154,0.5266
2016,1141,109.8,108.8,-0.049,154,0.5266
2016,1394,101.9,101.2,0.159,155,0.5212
2016,1123,102.2,101.6,-0.025,156,0.5177
2016,1256,103.5,103.0,0.063,157,0.5134
2016,1256,103.5,103.0,0.063,157,0.5134
2016,1256,103.5,103.0,0.063,157,0.5134
2016,1256,103.5,103.0,0.063,157,0.5134
2016,1161,110.5,110.1,-0.031,158,0.5121
2016,1189,105.5,105.1,0.018000000000000002,159,0.511
2016,1398,100.9,101.1,0.012,160,0.4937
2016,1157,103.0,103.2,-0.02,161,0.4934
2016,1157,103.0,103.2,-0.02,161,0.4934
2016,1157,103.0,103.2,-0.02,161,0.4934
2016,1157,103.0,103.2,-0.02,161,0.4934
2016,1200,101.6,101.8,0.015,162,0.4929
2016,1202,104.9,105.2,-0.031,163,0.4928
2016,1296,100.2,100.5,0.048,164,0.4902
2016,1296,100.2,100.5,0.048,164,0.4902
2016,1296,100.2,100.5,0.048,164,0.4902
2016,1296,100.2,100.5,0.048,164,0.4902
2016,1293,105.7,106.2,-0.040999999999999995,165,0.4886
2016,1182,105.1,105.6,-0.015,166,0.4868
2016,1178,109.6,110.2,0.024,167,0.4827
2016,1443,108.0,108.7,0.01,168,0.4807
2016,1443,108.0,108.7,0.01,168,0.4807
2016,1443,108.0,108.7,0.01,168,0.4807
2016,1443,108.0,108.7,0.01,168,0.4807
2016,1331,106.5,107.3,0.025,169,0.4779
2016,1331,106.5,107.3,0.025,169,0.4779
2016,1331,106.5,107.3,0.025,169,0.4779
2016,1331,106.5,107.3,0.025,169,0.4779
2016,1137,103.9,104.9,-0.059000000000000004,170,0.4748
2016,1269,101.0,101.9,0.006999999999999999,171,0.4744
2016,1447,100.2,101.2,-0.009000000000000001,172,0.4725
2016,1250,104.6,105.6,-0.004,173,0.4715
2016,1195,102.7,103.8,-0.034,174,0.4686
2016,1195,102.7,103.8,-0.034,174,0.4686
2016,1195,102.7,103.8,-0.034,174,0.4686
2016,1195,102.7,103.8,-0.034,174,0.4686
2016,1281,103.1,104.3,-0.08800000000000001,175,0.4676
2016,1461,107.2,108.7,-0.034,176,0.4602
2016,1411,105.8,107.3,-0.009000000000000001,177,0.4596
2016,1411,105.8,107.3,-0.009000000000000001,177,0.4596
2016,1411,105.8,107.3,-0.009000000000000001,177,0.4596
2016,1411,105.8,107.3,-0.009000000000000001,177,0.4596
2016,1245,105.4,106.9,0.08199999999999999,178,0.459
2016,1444,102.4,103.9,-0.055,179,0.4579
2016,1444,102.4,103.9,-0.055,179,0.4579
2016,1444,102.4,103.9,-0.055,179,0.4579
2016,1444,102.4,103.9,-0.055,179,0.4579
2016,1217,98.6,100.2,-0.047,180,0.4557
2016,1209,98.7,100.4,0.013000000000000001,181,0.4507
2016,1232,97.8,99.5,0.012,182,0.4496
2016,1193,104.1,106.0,0.105,183,0.449
2016,1459,104.8,106.9,-0.017,184,0.4439
2016,1260,99.0,101.0,0.013000000000000001,185,0.4435
2016,1260,99.0,101.0,0.013000000000000001,185,0.4435
2016,1260,99.0,101.0,0.013000000000000001,185,0.4435
2016,1260,99.0,101.0,0.013000000000000001,185,0.4435
2016,1441,100.9,103.1,0.032,186,0.4398
2016,1441,100.9,103.1,0.032,186,0.4398
2016,1441,100.9,103.1,0.032,186,0.4398
2016,1441,100.9,103.1,0.032,186,0.4398
2016,1273,105.7,108.2,-0.018000000000000002,187,0.4348
2016,1176,101.9,104.3,0.028999999999999998,188,0.4335
2016,1316,111.9,114.6,0.054000000000000006,189,0.43
2016,1316,111.9,114.6,0.054000000000000006,189,0.43
2016,1316,111.9,114.6,0.054000000000000006,189,0.43
2016,1316,111.9,114.6,0.054000000000000006,189,0.43
2016,1184,105.9,109.0,-0.03,190,0.4181
2016,1184,105.9,109.0,-0.03,190,0.4181
2016,1184,105.9,109.0,-0.03,190,0.4181
2016,1184,105.9,109.0,-0.03,190,0.4181
2016,1186,110.3,113.7,-0.055999999999999994,191,0.4141
2016,1186,110.3,113.7,-0.055999999999999994,191,0.4141
2016,1186,110.3,113.7,-0.055999999999999994,191,0.4141
2016,1186,110.3,113.7,-0.055999999999999994,191,0.4141
2016,1416,99.7,102.8,-0.019,192,0.414
2016,1315,98.3,101.3,-0.039,193,0.4138
2016,1315,98.3,101.3,-0.039,193,0.4138
2016,1315,98.3,101.3,-0.039,193,0.4138
2016,1315,98.3,101.3,-0.039,193,0.4138
2016,1150,104.1,107.3,-0.04,194,0.4135
2016,1450,102.0,105.3,-0.051,195,0.4108
2016,1362,106.6,110.0,0.036000000000000004,196,0.4099
2016,1362,106.6,110.0,0.036000000000000004,196,0.4099
2016,1362,106.6,110.0,0.036000000000000004,196,0.4099
2016,1362,106.6,110.0,0.036000000000000004,196,0.4099
2016,1298,99.1,102.5,-0.006,197,0.4064
2016,1399,106.8,110.4,0.081,198,0.4059
2016,1399,106.8,110.4,0.081,198,0.4059
2016,1399,106.8,110.4,0.081,198,0.4059
2016,1399,106.8,110.4,0.081,198,0.4059
2016,1204,103.9,107.5,-0.018000000000000002,199,0.4028
2016,1204,103.9,107.5,-0.018000000000000002,199,0.4028
2016,1204,103.9,107.5,-0.018000000000000002,199,0.4028
2016,1204,103.9,107.5,-0.018000000000000002,199,0.4028
2016,1422,103.5,107.2,-0.023,200,0.4006
2016,1358,101.6,105.2,0.006,201,0.4004
2016,1177,102.1,105.7,0.004,202,0.3993
2016,1402,99.1,102.7,-0.013999999999999999,203,0.3977
2016,1206,100.6,104.4,-0.005,204,0.3962
2016,1206,100.6,104.4,-0.005,204,0.3962
2016,1206,100.6,104.4,-0.005,204,0.3962
2016,1206,100.6,104.4,-0.005,204,0.3962
2016,1351,98.9,102.7,-0.061,205,0.3945
2016,1389,96.3,100.0,-0.006,206,0.3938
2016,1225,98.8,102.6,0.08900000000000001,207,0.393
2016,1237,98.9,102.7,0.042,208,0.3925
2016,1120,99.2,103.2,0.049,209,0.3886
2016,1404,104.1,108.3,0.077,210,0.3874
2016,1187,100.9,105.1,-0.024,211,0.3864
2016,1187,100.9,105.1,-0.024,211,0.3864
2016,1187,100.9,105.1,-0.024,211,0.3864
2016,1187,100.9,105.1,-0.024,211,0.3864
2016,1122,104.4,108.9,0.057999999999999996,212,0.3819
2016,1122,104.4,108.9,0.057999999999999996,212,0.3819
2016,1122,104.4,108.9,0.057999999999999996,212,0.3819
2016,1122,104.4,108.9,0.057999999999999996,212,0.3819
2016,1142,105.6,110.3,-0.063,213,0.3776
2016,1142,105.6,110.3,-0.063,213,0.3776
2016,1142,105.6,110.3,-0.063,213,0.3776
2016,1142,105.6,110.3,-0.063,213,0.3776
2016,1312,100.5,105.1,0.033,214,0.3751
2016,1408,96.6,101.0,-0.01,215,0.3733
2016,1132,100.7,105.4,0.036000000000000004,216,0.3714
2016,1132,100.7,105.4,0.036000000000000004,216,0.3714
2016,1132,100.7,105.4,0.036000000000000004,216,0.3714
2016,1132,100.7,105.4,0.036000000000000004,216,0.3714
2016,1278,98.8,103.5,-0.062,217,0.3704
2016,1377,104.6,109.5,0.057,218,0.3702
2016,1377,104.6,109.5,0.057,218,0.3702
2016,1377,104.6,109.5,0.057,218,0.3702
2016,1377,104.6,109.5,0.057,218,0.3702
2016,1339,105.7,110.7,-0.07200000000000001,219,0.3701
2016,1205,100.4,105.2,0.045,220,0.3685
2016,1205,100.4,105.2,0.045,220,0.3685
2016,1205,100.4,105.2,0.045,220,0.3685
2016,1205,100.4,105.2,0.045,220,0.3685
2016,1359,102.1,107.0,-0.057,221,0.3674
2016,1214,99.9,104.8,0.147,222,0.3639
2016,1431,102.2,107.4,0.035,223,0.3613
2016,1131,102.2,107.4,0.047,224,0.3594
2016,1131,102.2,107.4,0.047,224,0.3594
2016,1131,102.2,107.4,0.047,224,0.3594
2016,1131,102.2,107.4,0.047,224,0.3594
2016,1347,103.2,108.5,0.052000000000000005,225,0.3593
2016,1380,100.0,105.4,0.054000000000000006,226,0.3528
2016,1258,102.5,108.1,0.076,227,0.3516
2016,1258,102.5,108.1,0.076,227,0.3516
2016,1258,102.5,108.1,0.076,227,0.3516
2016,1258,102.5,108.1,0.076,227,0.3516
2016,1145,106.8,112.7,-0.013000000000000001,228,0.3511
2016,1415,99.8,105.3,-0.026000000000000002,229,0.3498
2016,1415,99.8,105.3,-0.026000000000000002,229,0.3498
2016,1415,99.8,105.3,-0.026000000000000002,229,0.3498
2016,1415,99.8,105.3,-0.026000000000000002,229,0.3498
2016,1171,98.5,104.0,-0.099,230,0.3492
2016,1306,98.9,104.4,0.121,231,0.3482
2016,1306,98.9,104.4,0.121,231,0.3482
2016,1306,98.9,104.4,0.121,231,0.3482
2016,1306,98.9,104.4,0.121,231,0.3482
2016,1230,102.2,108.1,0.12300000000000001,232,0.3446
2016,1230,102.2,108.1,0.12300000000000001,232,0.3446
2016,1230,102.2,108.1,0.12300000000000001,232,0.3446
2016,1230,102.2,108.1,0.12300000000000001,232,0.3446
2016,1264,98.8,104.5,0.045,233,0.3444
2016,1313,104.8,110.8,-0.01,234,0.3442
2016,1198,102.1,108.1,-0.128,235,0.34
2016,1275,96.7,102.4,0.046,236,0.3399
2016,1275,96.7,102.4,0.046,236,0.3399
2016,1275,96.7,102.4,0.046,236,0.3399
2016,1275,96.7,102.4,0.046,236,0.3399
2016,1378,97.3,103.1,-0.017,237,0.3397
2016,1378,97.3,103.1,-0.017,237,0.3397
2016,1378,97.3,103.1,-0.017,237,0.3397
2016,1378,97.3,103.1,-0.017,237,0.3397
2016,1334,98.8,104.7,-0.006999999999999999,238,0.3372
2016,1442,99.7,105.8,-0.069,239,0.3356
2016,1442,99.7,105.8,-0.069,239,0.3356
2016,1442,99.7,105.8,-0.069,239,0.3356
2016,1442,99.7,105.8,-0.069,239,0.3356
2016,1385,96.3,102.2,-0.023,240,0.3346
2016,1169,99.6,105.8,-0.013000000000000001,241,0.3341
2016,1387,95.7,101.8,0.018000000000000002,242,0.33
2016,1387,95.7,101.8,0.018000000000000002,242,0.33
2016,1387,95.7,101.8,0.018000000000000002,242,0.33
2016,1387,95.7,101.8,0.018000000000000002,242,0.33
2016,1238,93.8,99.8,-0.011000000000000001,243,0.3296
2016,1159,103.5,110.4,-0.018000000000000002,244,0.3247
2016,1283,98.6,105.1,0.06,245,0.3242
2016,1180,99.1,105.7,-0.026000000000000002,246,0.3215
2016,1297,100.5,107.5,-0.079,247,0.316
2016,1297,100.5,107.5,-0.079,247,0.316
2016,1297,100.5,107.5,-0.079,247,0.316
2016,1297,100.5,107.5,-0.079,247,0.316
2016,1291,93.1,99.6,-0.032,248,0.3152
2016,1365,101.0,108.0,0.019,249,0.3149
2016,1365,101.0,108.0,0.019,249,0.3149
2016,1365,101.0,108.0,0.019,249,0.3149
2016,1365,101.0,108.0,0.019,249,0.3149
2016,1119,98.0,104.9,0.043,250,0.3125
2016,1117,99.5,106.6,-0.012,251,0.3115
2016,1413,91.9,98.5,-0.006,252,0.3102
2016,1413,91.9,98.5,-0.006,252,0.3102
2016,1413,91.9,98.5,-0.006,252,0.3102
2016,1413,91.9,98.5,-0.006,252,0.3102
2016,1244,101.0,108.3,-0.026000000000000002,253,0.3097
2016,1111,102.4,109.9,-0.016,254,0.3082
2016,1335,99.1,106.3,-0.025,255,0.3081
2016,1286,104.9,112.6,-0.024,256,0.3054
2016,1102,97.9,105.1,0.086,257,0.3052
2016,1102,97.9,105.1,0.086,257,0.3052
2016,1102,97.9,105.1,0.086,257,0.3052
2016,1102,97.9,105.1,0.086,257,0.3052
2016,1130,93.3,100.5,-0.059000000000000004,258,0.2994
2016,1130,93.3,100.5,-0.059000000000000004,258,0.2994
2016,1130,93.3,100.5,-0.059000000000000004,258,0.2994
2016,1130,93.3,100.5,-0.059000000000000004,258,0.2994
2016,1340,101.7,109.5,-0.046,259,0.2986
2016,1375,95.0,102.4,0.084,260,0.2959
2016,1375,95.0,102.4,0.084,260,0.2959
2016,1375,95.0,102.4,0.084,260,0.2959
2016,1375,95.0,102.4,0.084,260,0.2959
2016,1363,95.3,102.8,-0.057999999999999996,261,0.2939
2016,1282,102.3,110.4,-0.054000000000000006,262,0.2936
2016,1192,105.5,114.1,0.092,263,0.2904
2016,1192,105.5,114.1,0.092,263,0.2904
2016,1192,105.5,114.1,0.092,263,0.2904
2016,1192,105.5,114.1,0.092,263,0.2904
2016,1247,98.3,106.5,0.036000000000000004,264,0.2847
2016,1247,98.3,106.5,0.036000000000000004,264,0.2847
2016,1247,98.3,106.5,0.036000000000000004,264,0.2847
2016,1247,98.3,106.5,0.036000000000000004,264,0.2847
2016,1391,103.9,112.7,-0.047,265,0.2821
2016,1183,99.8,108.6,0.046,266,0.2748
2016,1183,99.8,108.6,0.046,266,0.2748
2016,1183,99.8,108.6,0.046,266,0.2748
2016,1183,99.8,108.6,0.046,266,0.2748
2016,1354,103.0,112.2,0.105,267,0.2713
2016,1221,97.0,105.8,0.048,268,0.2702
2016,1221,97.0,105.8,0.048,268,0.2702
2016,1221,97.0,105.8,0.048,268,0.2702
2016,1221,97.0,105.8,0.048,268,0.2702
2016,1239,99.6,108.8,0.05,269,0.2666
2016,1464,102.6,112.0,0.006,270,0.2664
2016,1135,101.5,110.8,-0.057,271,0.2664
2016,1349,104.9,114.7,0.021,272,0.2645
2016,1174,101.0,110.4,-0.004,273,0.2636
2016,1360,93.2,102.0,-0.012,274,0.2626
2016,1360,93.2,102.0,-0.012,274,0.2626
2016,1360,93.2,102.0,-0.012,274,0.2626
2016,1360,93.2,102.0,-0.012,274,0.2626
2016,1168,100.6,110.1,0.011000000000000001,275,0.2625
2016,1223,102.2,111.8,0.087,276,0.2621
2016,1223,102.2,111.8,0.087,276,0.2621
2016,1223,102.2,111.8,0.087,276,0.2621
2016,1223,102.2,111.8,0.087,276,0.2621
2016,1226,98.5,107.8,0.051,277,0.2615
2016,1165,97.7,107.0,0.046,278,0.2583
2016,1383,93.5,102.5,0.011000000000000001,279,0.2572
2016,1179,102.4,112.3,-0.10099999999999999,280,0.2563
2016,1254,100.5,110.7,0.049,281,0.2482
2016,1254,100.5,110.7,0.049,281,0.2482
2016,1254,100.5,110.7,0.049,281,0.2482
2016,1254,100.5,110.7,0.049,281,0.2482
2016,1252,100.3,110.5,0.006,282,0.2458
2016,1170,97.5,107.6,0.048,283,0.2446
2016,1430,99.4,109.9,-0.023,284,0.2407
2016,1430,99.4,109.9,-0.023,284,0.2407
2016,1430,99.4,109.9,-0.023,284,0.2407
2016,1430,99.4,109.9,-0.023,284,0.2407
2016,1106,98.7,109.1,0.028999999999999998,285,0.2405
2016,1259,100.7,111.2,-0.031,286,0.2405
2016,1259,100.7,111.2,-0.031,286,0.2405
2016,1259,100.7,111.2,-0.031,286,0.2405
2016,1259,100.7,111.2,-0.031,286,0.2405
2016,1251,99.4,109.8,0.076,287,0.2398
2016,1255,100.5,111.2,-0.039,288,0.2372
2016,1407,96.7,107.0,-0.022000000000000002,289,0.2371
2016,1353,95.5,106.0,-0.036000000000000004,290,0.2321
2016,1346,91.6,101.8,-0.028999999999999998,291,0.2285
2016,1357,99.4,110.7,0.006,292,0.2253
2016,1357,99.4,110.7,0.006,292,0.2253
2016,1357,99.4,110.7,0.006,292,0.2253
2016,1357,99.4,110.7,0.006,292,0.2253
2016,1317,100.1,111.5,0.015,293,0.2242
2016,1317,100.1,111.5,0.015,293,0.2242
2016,1317,100.1,111.5,0.015,293,0.2242
2016,1317,100.1,111.5,0.015,293,0.2242
2016,1144,100.1,111.8,-0.03,294,0.2197
2016,1384,100.6,112.4,0.013000000000000001,295,0.2177
2016,1384,100.6,112.4,0.013000000000000001,295,0.2177
2016,1384,100.6,112.4,0.013000000000000001,295,0.2177
2016,1384,100.6,112.4,0.013000000000000001,295,0.2177
2016,1370,93.9,104.9,0.048,296,0.2173
2016,1300,98.5,110.2,-0.076,297,0.2161
2016,1300,98.5,110.2,-0.076,297,0.2161
2016,1300,98.5,110.2,-0.076,297,0.2161
2016,1300,98.5,110.2,-0.076,297,0.2161
2016,1265,102.3,114.5,-0.043,298,0.2156
2016,1126,97.7,109.7,0.01,299,0.2083
2016,1108,98.6,110.8,0.10300000000000001,300,0.2077
2016,1156,90.0,101.2,0.02,301,0.2061
2016,1149,97.8,110.0,-0.009000000000000001,302,0.2055
2016,1149,97.8,110.0,-0.009000000000000001,302,0.2055
2016,1149,97.8,110.0,-0.009000000000000001,302,0.2055
2016,1149,97.8,110.0,-0.009000000000000001,302,0.2055
2016,1440,97.0,109.1,-0.022000000000000002,303,0.2054
2016,1288,94.8,106.8,-0.114,304,0.203
2016,1194,95.3,107.4,-0.033,305,0.2021
2016,1194,95.3,107.4,-0.033,305,0.2021
2016,1194,95.3,107.4,-0.033,305,0.2021
2016,1194,95.3,107.4,-0.033,305,0.2021
2016,1110,93.3,105.2,0.111,306,0.1995
2016,1352,91.1,102.9,-0.033,307,0.1974
2016,1352,91.1,102.9,-0.033,307,0.1974
2016,1352,91.1,102.9,-0.033,307,0.1974
2016,1352,91.1,102.9,-0.033,307,0.1974
2016,1240,97.4,110.1,-0.067,308,0.1966
2016,1154,102.7,116.2,0.008,309,0.1941
2016,1154,102.7,116.2,0.008,309,0.1941
2016,1154,102.7,116.2,0.008,309,0.1941
2016,1154,102.7,116.2,0.008,309,0.1941
2016,1262,101.0,114.5,0.1,310,0.1914
2016,1262,101.0,114.5,0.1,310,0.1914
2016,1262,101.0,114.5,0.1,310,0.1914
2016,1262,101.0,114.5,0.1,310,0.1914
2016,1294,102.5,116.5,0.024,311,0.1865
2016,1294,102.5,116.5,0.024,311,0.1865
2016,1294,102.5,116.5,0.024,311,0.1865
2016,1294,102.5,116.5,0.024,311,0.1865
2016,1379,96.2,109.4,-0.019,312,0.1863
2016,1379,96.2,109.4,-0.019,312,0.1863
2016,1379,96.2,109.4,-0.019,312,0.1863
2016,1379,96.2,109.4,-0.019,312,0.1863
2016,1368,97.0,110.5,-0.017,313,0.1817
2016,1368,97.0,110.5,-0.017,313,0.1817
2016,1368,97.0,110.5,-0.017,313,0.1817
2016,1368,97.0,110.5,-0.017,313,0.1817
2016,1216,100.1,114.1,0.004,314,0.1805
2016,1271,98.7,112.6,-0.01,315,0.1802
2016,1271,98.7,112.6,-0.01,315,0.1802
2016,1271,98.7,112.6,-0.01,315,0.1802
2016,1271,98.7,112.6,-0.01,315,0.1802
2016,1105,99.3,113.3,-0.046,316,0.1792
2016,1310,93.8,107.1,0.059000000000000004,317,0.1778
2016,1101,96.9,110.7,0.024,318,0.1765
2016,1101,96.9,110.7,0.024,318,0.1765
2016,1101,96.9,110.7,0.024,318,0.1765
2016,1101,96.9,110.7,0.024,318,0.1765
2016,1309,96.3,110.3,-0.059000000000000004,319,0.1732
2016,1309,96.3,110.3,-0.059000000000000004,319,0.1732
2016,1309,96.3,110.3,-0.059000000000000004,319,0.1732
2016,1309,96.3,110.3,-0.059000000000000004,319,0.1732
2016,1249,97.0,111.3,-0.085,320,0.1716
2016,1367,99.6,114.4,0.006999999999999999,321,0.1697
2016,1367,99.6,114.4,0.006999999999999999,321,0.1697
2016,1367,99.6,114.4,0.006999999999999999,321,0.1697
2016,1367,99.6,114.4,0.006999999999999999,321,0.1697
2016,1366,87.7,100.8,0.124,322,0.1687
2016,1188,94.0,108.2,0.015,323,0.165
2016,1188,94.0,108.2,0.015,323,0.165
2016,1188,94.0,108.2,0.015,323,0.165
2016,1188,94.0,108.2,0.015,323,0.165
2016,1248,99.4,114.5,-0.035,324,0.1632
2016,1127,88.5,102.0,-0.021,325,0.1624
2016,1311,92.5,106.7,0.015,326,0.162
2016,1146,100.1,115.6,-0.068,327,0.1593
2016,1146,100.1,115.6,-0.068,327,0.1593
2016,1146,100.1,115.6,-0.068,327,0.1593
2016,1146,100.1,115.6,-0.068,327,0.1593
2016,1322,101.6,117.5,-0.053,328,0.1584
2016,1164,95.9,111.2,-0.040999999999999995,329,0.1554
2016,1270,98.6,114.6,0.011000000000000001,330,0.1499
2016,1342,94.2,109.7,0.044000000000000004,331,0.1471
2016,1420,99.6,116.2,-0.039,332,0.1452
2016,1224,93.1,108.7,0.009000000000000001,333,0.1433
2016,1263,96.5,113.3,0.03,334,0.136
2016,1341,90.0,106.2,0.008,335,0.1295
2016,1299,96.0,113.5,0.03,336,0.1272
2016,1227,89.4,105.9,0.004,337,0.1246
2016,1133,85.2,101.0,0.017,338,0.1234
